Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2008,II,Budorcas taxicolor,Mammalia,Artiodactyla,Bovidae,Budorcas,RU,CN,,,2,live,,Z,C
2008,II,Cephalophus dorsalis,Mammalia,Artiodactyla,Bovidae,Cephalophus,AE,CI,,,1,live,,P,W
2008,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DZ,TN,,,2,live,,Z,C
2008,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,LY,TN,,,4,live,,T,C
2008,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,NA,ZA,,273,73,live,,T,W
2008,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,SG,ID,,,2,live,,Z,C
2008,II,Ovis aries,Mammalia,Artiodactyla,Bovidae,Ovis,AE,DE,,12,,live,,P,C
2008,II,Ovis aries,Mammalia,Artiodactyla,Bovidae,Ovis,AE,DE,,,12,live,,Z,C
2008,II,Ovis bochariensis,Mammalia,Artiodactyla,Bovidae,Ovis,LV,RU,,3,3,live,,Z,C
2008,II,Ovis canadensis,Mammalia,Artiodactyla,Bovidae,Ovis,US,MX,,,40,live,,B,W
2008,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,SN,GN,,,3,live,,P,W
2008,II,Bradypus variegatus,Mammalia,Pilosa,Bradypodidae,Bradypus,MX,VE,,2,,live,,Z,C
2008,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,DZ,FR,,,8,live,,Z,F
2008,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,IT,ME,XX,,2,live,,Q,C
2008,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,ME,IT,XX,2,,live,,Q,C
2008,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,TH,KR,,,15,live,,Z,C
2008,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,XX,KZ,,,1,live,,S,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,AR,CA,,5,9,live,,Z,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,AU,AU,US,,2,live,,Q,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,AU,US,,2,,live,,Q,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,CL,CZ,,2,2,live,,T,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,CL,CZ,,1,1,live,,Z,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,CN,CA,,,2,live,,Z,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,CN,CH,,2,2,live,,Z,F
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,DZ,FR,,,3,live,,Z,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,DZ,RS,,,2,live,,Z,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,DZ,RS,,4,,live,,Z,
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,EE,UA,,5,5,live,,Q,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,FR,CH,,1,1,live,,Z,F
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,JP,CA,,8,3,live,,Z,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,JP,CN,,1,1,live,,Z,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,KR,CZ,,2,2,live,,Z,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,KR,RU,,7,10,live,,Z,W
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,MD,UA,,,2,live,,Q,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,MX,ES,,2,,live,,B,F
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,MX,US,,6,,live,,B,F
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,NZ,AU,,,2,live,,Q,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,SE,NO,,2,2,live,,Z,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,TH,KR,,,8,live,,Z,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,UA,LV,UA,,5,live,,Q,C
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,4,,live,,E,W
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,4,live,,S,W
2008,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,7,7,live,,Z,C
2008,II,Chrysocyon brachyurus,Mammalia,Carnivora,Canidae,Chrysocyon,CL,FR,,,1,live,,Z,C
2008,II,Chrysocyon brachyurus,Mammalia,Carnivora,Canidae,Chrysocyon,IT,RU,,1,1,live,,Z,C
2008,II,Chrysocyon brachyurus,Mammalia,Carnivora,Canidae,Chrysocyon,JP,DE,,1,1,live,,Z,C
2008,II,Chrysocyon brachyurus,Mammalia,Carnivora,Canidae,Chrysocyon,MX,AR,,6,,live,,T,C
2008,II,Chrysocyon brachyurus,Mammalia,Carnivora,Canidae,Chrysocyon,MX,AR,,4,4,live,,Z,C
2008,II,Chrysocyon brachyurus,Mammalia,Carnivora,Canidae,Chrysocyon,RU,SE,,,1,live,,Z,C
2008,II,Chrysocyon brachyurus,Mammalia,Carnivora,Canidae,Chrysocyon,TH,AR,,1,1,live,,T,C
2008,II,Cuon alpinus,Mammalia,Carnivora,Canidae,Cuon,BY,RU,,,1,live,,Z,C
2008,II,Cuon alpinus,Mammalia,Carnivora,Canidae,Cuon,HU,RU,,2,2,live,,Z,C
2008,II,Cuon alpinus,Mammalia,Carnivora,Canidae,Cuon,JP,DE,,1,1,live,,Z,C
2008,II,Cuon alpinus,Mammalia,Carnivora,Canidae,Cuon,UA,RU,,,2,live,,Z,C
2008,II,Cuon alpinus,Mammalia,Carnivora,Canidae,Cuon,US,CA,,3,3,live,,Z,C
2008,II,Vulpes cana,Mammalia,Carnivora,Canidae,Vulpes,OM,AE,,,2,live,,B,C
2008,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,AE,DE,,2,1,live,,B,C
2008,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,AE,SD,,30,,live,,T,W
2008,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,KR,EG,,4,,live,,Q,C
2008,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,KR,SD,,8,,live,,Q,W
2008,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,KR,SD,,38,,live,,Z,W
2008,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,NL,ML,,,20,live,,T,W
2008,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,NL,SD,,67,,live,,T,W
2008,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,QA,SD,,6,,live,,P,W
2008,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,TH,ML,,,20,live,,T,W
2008,II,Callithrix argentata,Mammalia,Primates,Cebidae,Callithrix,ZA,GB,,,1,live,,B,C
2008,II,Callithrix geoffroyi,Mammalia,Primates,Cebidae,Callithrix,TH,BR,,11,7,live,,T,C
2008,II,Callithrix geoffroyi,Mammalia,Primates,Cebidae,Callithrix,TH,ZA,,4,14,live,,T,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,AE,ZA,,,16,live,,T,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,AE,ZA,,,4,live,,Z,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CA,US,,,10,live,,M,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,CL,AR,,,4,live,,Z,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,DE,US,ZA,160,,live,,S,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,DE,US,ZA,,160,live,,T,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,FR,CH,,8,8,live,,T,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,GB,US,,,43,live,,M,I
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,ID,HU,,,2,live,,Z,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,ID,ZA,,,4,live,,Z,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,IL,ZA,,,2,live,,T,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,MC,FR,,,1,live,,Z,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,MY,ZA,,16,26,live,,T,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,QA,ZA,,14,14,live,,T,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,SG,ZA,,,3,live,,T,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,TH,BR,,16,8,live,,T,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,TH,ZA,,93,80,live,,T,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,TH,ZA,,,20,live,,Z,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,TN,ZA,,,12,live,,B,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,ZA,,,244,live,,B,C
2008,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,US,ZA,,244,,live,,T,C
2008,II,Callithrix kuhlii,Mammalia,Primates,Cebidae,Callithrix,DZ,FR,,,4,live,,Z,C
2008,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,AE,ZA,,,12,live,,T,C
2008,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,ID,ZA,,,4,live,,Z,C
2008,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,MY,ZA,,17,22,live,,T,C
2008,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,SG,ZA,,,3,live,,T,C
2008,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,TH,BR,,12,7,live,,T,C
2008,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,TH,ZA,,50,50,live,,T,C
2008,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,AU,US,PA,6,6,live,,Z,F
2008,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,NO,SE,XX,2,,live,,Z,W
2008,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,NO,SE,,,2,live,,Z,C
2008,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,NO,XX,,2,,live,,P,I
2008,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,TH,CZ,,26,26,live,,T,C
2008,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,TH,ZA,,2,8,live,,T,C
2008,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,US,PE,,8,8,live,,T,F
2008,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,US,PE,,7,,live,,T,W
2008,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,US,PE,,,7,live,,Z,W
2008,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,ZA,PE,,,6,live,,Z,W
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,AN,SR,,,4,live,,T,W
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,AU,NZ,,7,,live,,Q,C
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,AU,NZ,,,7,live,,Z,C
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,CA,US,GY,9,6,live,,T,W
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,CA,US,SR,6,,live,,T,C
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,CA,US,,,1,live,,Q,F
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,CA,US,,,5,live,,T,F
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,CN,TZ,,21,,live,,Z,W
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,DO,GY,,21,21,live,,T,W
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,DO,SR,,20,36,live,,T,W
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,GB,CL,AR,19,19,live,,E,W
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,GB,CL,BR,18,18,live,,E,W
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,GB,CL,,51,50,live,,E,F
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,MD,HU,NL,2,2,live,,Z,C
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,TH,ZA,,4,20,live,,T,C
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,US,CA,US,1,,live,,Q,F
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,US,CA,US,3,,live,,T,F
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,US,CA,,2,,live,,T,F
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,US,SR,,8,8,live,,T,W
2008,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,ZA,GY,,50,80,live,,T,W
2008,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,KZ,RU,,,1,live,,Q,C
2008,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,KZ,TR,RU,,1,live,,Q,C
2008,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,KZ,XX,RU,1,,live,,Q,C
2008,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,SV,GT,,,1,live,,Q,C
2008,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,US,ZA,US,2,2,live,,Q,F
2008,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,ZA,FR,,5,,live,,B,C
2008,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,ZA,GB,,,6,live,,Z,C
2008,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,ZA,US,,2,,live,,Q,F
2008,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,ZA,US,,,2,live,,T,F
2008,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,AI,GY,,,1,live,,T,W
2008,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,DO,GY,,25,26,live,,T,W
2008,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,TH,GY,,,5,live,,T,W
2008,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,ZA,GY,,50,60,live,,T,W
2008,II,Cebus xanthosternos,Mammalia,Primates,Cebidae,Cebus,FR,BR,,,1,live,,Z,F
2008,II,Saguinus fuscicollis,Mammalia,Primates,Cebidae,Saguinus,TH,CZ,,2,2,live,,T,C
2008,II,Saguinus fuscicollis,Mammalia,Primates,Cebidae,Saguinus,ZA,PE,,,6,live,,Z,W
2008,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,AU,CH,CZ,1,,live,,Q,C
2008,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,AU,CH,CZ,,1,live,,Z,C
2008,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,AU,CH,,1,,live,,Q,C
2008,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,AU,CH,,,1,live,,Z,C
2008,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,IL,DE,,,1,live,,B,C
2008,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,NO,DE,,,1,live,,Z,C
2008,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,NO,FR,,,1,live,,Z,C
2008,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,NZ,AU,DE,,1,live,,Q,C
2008,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,NZ,AU,FI,,1,live,,Q,C
2008,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,NZ,AU,XX,2,,live,,Z,W
2008,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,RU,GB,,,3,live,,Z,C
2008,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,US,PE,,,2,live,,Z,W
2008,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,ZA,FR,,1,,live,,Z,C
2008,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,ZA,JE,,1,,live,,Z,C
2008,II,Saguinus labiatus,Mammalia,Primates,Cebidae,Saguinus,GB,CH,GB,,1,live,,Z,C
2008,II,Saguinus labiatus,Mammalia,Primates,Cebidae,Saguinus,GB,CH,,,1,live,,Z,C
2008,II,Saguinus labiatus,Mammalia,Primates,Cebidae,Saguinus,ID,HU,NL,,5,live,,Z,C
2008,II,Saguinus labiatus,Mammalia,Primates,Cebidae,Saguinus,IL,DE,,,1,live,,B,C
2008,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,AI,GY,,,2,live,,T,W
2008,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,AN,SR,,,44,live,,T,W
2008,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,DO,GY,,10,10,live,,T,W
2008,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,DO,SR,,29,28,live,,T,W
2008,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,FR,GB,,1,,live,,Z,C
2008,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,QA,ZA,,2,2,live,,T,C
2008,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,TH,GY,,,14,live,,T,W
2008,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,TH,ZA,,4,20,live,,T,C
2008,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,ZA,GY,,23,,live,,T,W
2008,II,Saguinus mystax,Mammalia,Primates,Cebidae,Saguinus,FR,CH,,1,,live,,Z,C
2008,II,Saguinus mystax,Mammalia,Primates,Cebidae,Saguinus,ZA,PE,,,6,live,,Z,W
2008,II,Saguinus nigricollis,Mammalia,Primates,Cebidae,Saguinus,ZA,PE,,,6,live,,Z,W
2008,II,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,IL,CH,,,1,live,,Z,F
2008,II,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,RU,CH,,,2,live,,Z,C
2008,II,Saimiri boliviensis,Mammalia,Primates,Cebidae,Saimiri,AE,ZA,,,4,live,,Z,C
2008,II,Saimiri boliviensis,Mammalia,Primates,Cebidae,Saimiri,CH,PT,CH,11,1,live,,Z,C
2008,II,Saimiri boliviensis,Mammalia,Primates,Cebidae,Saimiri,DE,CH,,2,2,live,,Z,C
2008,II,Saimiri boliviensis,Mammalia,Primates,Cebidae,Saimiri,ZA,PT,NL,,1,live,,Z,C
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,AI,GY,,,2,live,,T,W
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,AN,SR,,,20,live,,T,W
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,BR,GF,,270,,live,,S,C
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,BR,GF,,,269,live,,S,F
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,CA,GY,,,6,live,,T,W
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,CN,TZ,,98,,live,,Z,W
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,DO,GY,,45,36,live,,T,W
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,DO,SR,,67,70,live,,T,W
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,GB,ZA,GY,15,15,live,,Z,W
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,SG,ZA,GY,,7,live,,Z,W
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,TH,GY,,,6,live,,T,W
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,TN,ZA,,,8,live,,B,C
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,US,GY,,60,,live,,T,C
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,US,GY,,,125,live,,T,W
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,US,SR,,60,60,live,,T,W
2008,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,ZA,GY,,200,188,live,,T,W
2008,II,Cercocebus atys,Mammalia,Primates,Cercopithecidae,Cercocebus,UA,PL,,,5,live,,Z,C
2008,II,Cercocebus atys,Mammalia,Primates,Cercopithecidae,Cercocebus,UA,PL,,,2,live,,Z,F
2008,II,Cercopithecidae spp.,Mammalia,Primates,Cercopithecidae,,KZ,UZ,,,2,live,,Q,U
2008,II,Cercopithecus spp.,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,GN,,,222,live,,T,W
2008,II,Cercopithecus spp.,Mammalia,Primates,Cercopithecidae,Cercopithecus,ES,GN,,,1,live,,T,W
2008,II,Cercopithecus spp.,Mammalia,Primates,Cercopithecidae,Cercopithecus,PT,PT,,1,,live,,,I
2008,II,Cercopithecus spp.,Mammalia,Primates,Cercopithecidae,Cercopithecus,ZA,RW,,,5,live,,B,I
2008,II,Cercopithecus ascanius,Mammalia,Primates,Cercopithecidae,Cercopithecus,CH,CD,,,9,live,,T,W
2008,II,Cercopithecus ascanius,Mammalia,Primates,Cercopithecidae,Cercopithecus,ZA,BW,,2,,live,,P,W
2008,II,Cercopithecus cephus,Mammalia,Primates,Cercopithecidae,Cercopithecus,EG,CG,,,1,live,,T,
2008,II,Cercopithecus mitis,Mammalia,Primates,Cercopithecidae,Cercopithecus,AM,TZ,,,10,live,,T,W
2008,II,Cercopithecus mitis,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,EG,TZ,20,,live,,Z,W
2008,II,Cercopithecus mitis,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,TZ,,,25,live,,T,W
2008,II,Cercopithecus mitis,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,TZ,,25,,live,,Z,W
2008,II,Cercopithecus mitis,Mammalia,Primates,Cercopithecidae,Cercopithecus,PK,TZ,,,8,live,,T,W
2008,II,Cercopithecus mitis,Mammalia,Primates,Cercopithecidae,Cercopithecus,TH,TZ,,,10,live,,T,W
2008,II,Cercopithecus mona,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,GN,,12,,live,,Z,W
2008,II,Cercopithecus mona,Mammalia,Primates,Cercopithecidae,Cercopithecus,TH,ML,,,42,live,,T,W
2008,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,AE,CD,,,4,live,,T,W
2008,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,CD,,,2,live,,T,W
2008,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,GE,CZ,PL,,1,live,,Z,C
2008,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,GE,CZ,,2,2,live,,Z,C
2008,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,KR,JP,,3,3,live,,Z,C
2008,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,SG,PL,,1,1,live,,Z,F
2008,II,Cercopithecus nictitans,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,GN,,12,,live,,Z,W
2008,II,Cercopithecus petaurista,Mammalia,Primates,Cercopithecidae,Cercopithecus,BI,CI,,,1,live,,P,W
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,AM,TZ,,,55,live,,T,W
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,BE,BB,,34,40,live,,S,C
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,BE,BB,,,10,live,,S,W
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,CA,BB,,8,,live,,M,C
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,CA,BB,,,16,live,,S,C
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,CN,TZ,,,25,live,,T,W
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,CN,TZ,,25,,live,,Z,W
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,ES,CI,,1,,live,,P,W
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,BB,,72,42,live,,S,C
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IL,BB,,,28,live,,S,C
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IL,BB,,4,,live,,,
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IQ,SY,,,1,live,,Z,C
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IR,TZ,,66,,live,,,F
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IT,BB,,40,,live,,M,C
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IT,US,,29,29,live,,M,C
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MW,IL,,1,,live,,E,C
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MW,IL,,,1,live,,Z,I
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,PK,TZ,,,6,live,,T,W
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,PL,NG,,1,,live,,Z,W
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,PT,PT,,1,,live,,,I
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BB,,,30,live,,S,W
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BB,,30,,live,,T,W
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,32,,live,,M,F
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,,413,live,,S,W
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,65,,live,,T,I
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,263,,live,,T,W
2008,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,ZA,NA,,1,1,live,,P,C
2008,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,ES,CI,,,1,live,,P,W
